Strategy,Subject,Question_Number,Difficulty,Runtime,Status,Question,Correct_Answer,Model_Answer
chain-of-thought,expression_of_ideas,N/A,Easy,1.07,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Hard,3.79,Correct,,B,B
chain-of-thought,expression_of_ideas,N/A,Medium,13.46,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Medium,6.48,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Medium,1.0,Correct,,C,C
chain-of-thought,expression_of_ideas,N/A,Medium,9.04,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Medium,1.05,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Medium,10.64,Correct,,C,C
chain-of-thought,expression_of_ideas,N/A,Medium,9.62,Correct,,C,C
chain-of-thought,expression_of_ideas,N/A,Medium,1.07,Correct,,B,B
chain-of-thought,expression_of_ideas,N/A,Medium,0.96,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Medium,8.09,Correct,,B,B
chain-of-thought,expression_of_ideas,N/A,Medium,4.09,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Medium,8.22,Correct,,C,C
chain-of-thought,expression_of_ideas,N/A,Medium,1.12,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Medium,3.05,Correct,,B,B
chain-of-thought,expression_of_ideas,N/A,Medium,8.82,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Medium,9.26,Correct,,B,B
chain-of-thought,expression_of_ideas,N/A,Medium,6.9,Correct,,B,B
chain-of-thought,expression_of_ideas,N/A,Medium,9.95,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Medium,7.81,Correct,,A,A
chain-of-thought,algebra,N/A,Easy,8.63,Correct,,A,A
chain-of-thought,algebra,N/A,Hard,9.76,Correct,,D,D
chain-of-thought,algebra,N/A,Easy,9.07,Correct,,C,C
chain-of-thought,algebra,N/A,Medium,11.15,Correct,,B,B
chain-of-thought,algebra,N/A,Medium,13.02,Correct,,B,B
chain-of-thought,algebra,N/A,Medium,3.04,Correct,,2,2
chain-of-thought,algebra,N/A,Easy,0.71,Correct,,35,35
chain-of-thought,algebra,N/A,Medium,6.6,Correct,,A,A
chain-of-thought,algebra,N/A,Hard,9.85,Correct,,C,C
chain-of-thought,algebra,N/A,Easy,5.68,Correct,,A,A
chain-of-thought,algebra,N/A,Easy,3.58,Correct,,D,D
chain-of-thought,algebra,N/A,Easy,8.36,Correct,,A,A
chain-of-thought,algebra,N/A,Easy,7.2,Correct,,A,A
chain-of-thought,algebra,N/A,Easy,4.86,Correct,,A,A
chain-of-thought,algebra,N/A,Hard,10.62,Correct,,A,A
chain-of-thought,algebra,N/A,Easy,1.74,Correct,,C,C
chain-of-thought,algebra,N/A,Hard,4.48,Correct,,A,A
chain-of-thought,algebra,N/A,Hard,13.04,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,2.06,Correct,,A,A
chain-of-thought,algebra,N/A,Easy,0.99,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,10.55,Correct,,2.6,2.6
chain-of-thought,algebra,N/A,Medium,0.7,Correct,,9,9
chain-of-thought,algebra,N/A,Medium,5.84,Correct,,30,30
chain-of-thought,algebra,N/A,Medium,3.24,Correct,,241,241
chain-of-thought,algebra,N/A,Medium,10.2,Correct,,2,2
chain-of-thought,algebra,N/A,Medium,8.11,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,10.68,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,1.67,Correct,,D,D
chain-of-thought,algebra,N/A,Medium,2.74,Correct,,5,5
chain-of-thought,algebra,N/A,Medium,4.96,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,9.41,Correct,,C,C
chain-of-thought,algebra,N/A,Medium,1.88,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,5.64,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,0.98,Correct,,B,B
chain-of-thought,algebra,N/A,Medium,9.62,Correct,,D,D
chain-of-thought,algebra,N/A,Medium,1.9,Correct,,B,B
chain-of-thought,algebra,N/A,Medium,2.49,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,9.65,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,0.87,Correct,,B,B
chain-of-thought,algebra,N/A,Medium,2.74,Correct,,3/2,1.5
chain-of-thought,algebra,N/A,Medium,1.01,Correct,,3/2,1.5
chain-of-thought,algebra,N/A,Medium,10.51,Correct,,3/2,1.5
chain-of-thought,algebra,N/A,Medium,10.97,Correct,,C,C
chain-of-thought,algebra,N/A,Medium,10.96,Correct,,B,B
chain-of-thought,algebra,N/A,Medium,1.04,Correct,,C,C
chain-of-thought,algebra,N/A,Medium,1.01,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,5.58,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,4.11,Correct,,8,8
chain-of-thought,algebra,N/A,Medium,3.1,Correct,,C,C
chain-of-thought,algebra,N/A,Medium,2.68,Correct,,B,B
chain-of-thought,algebra,N/A,Medium,2.24,Correct,,B,B
chain-of-thought,algebra,N/A,Medium,12.35,Correct,,D,D
chain-of-thought,algebra,N/A,Medium,3.36,Correct,,C,C
chain-of-thought,algebra,N/A,Medium,12.53,Correct,,C,C
chain-of-thought,conventions,27,Easy,10.44,Correct,,d,D
chain-of-thought,conventions,17,Hard,0.71,Correct,,d,D
chain-of-thought,conventions,26,Medium,0.88,Correct,,d,D
chain-of-thought,conventions,23,Easy,8.65,Correct,,b,B
chain-of-thought,conventions,6,Easy,0.55,Correct,,c,C
chain-of-thought,conventions,28,Medium,7.24,Correct,,a,A
chain-of-thought,conventions,9,Easy,9.97,Correct,,d,D
chain-of-thought,conventions,21,Hard,0.95,Correct,,c,C
chain-of-thought,conventions,31,Easy,0.54,Correct,,a,A
chain-of-thought,conventions,32,Hard,6.91,Correct,,d,D
chain-of-thought,conventions,33,Medium,14.77,Correct,,d,D
chain-of-thought,conventions,34,Easy,0.63,Correct,,a,A
chain-of-thought,conventions,35,Easy,0.8,Correct,,a,A
chain-of-thought,conventions,36,Medium,18.12,Correct,,d,D
chain-of-thought,conventions,37,Hard,1.23,Correct,,a,A
chain-of-thought,conventions,39,Easy,20.27,Correct,,b,B
chain-of-thought,conventions,41,Easy,1.1,Correct,,b,B
chain-of-thought,conventions,42,Medium,4.68,Correct,,d,D
chain-of-thought,conventions,43,Easy,5.06,Correct,,b,B
chain-of-thought,conventions,44,Easy,6.59,Correct,,b,B
chain-of-thought,conventions,46,Easy,5.49,Correct,,b,B
chain-of-thought,conventions,47,Hard,0.61,Correct,,d,D
chain-of-thought,conventions,48,Easy,4.02,Correct,,c,C
chain-of-thought,advanced_math,4,Easy,0.94,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
chain-of-thought,advanced_math,9,Medium,7.46,Correct,"(2x + 5)² − (x − 2) + 2(x + 3)

Which of the following is equivalent to the expression above?",A,A
chain-of-thought,advanced_math,16,Medium,10.91,Correct,Which of the following is an equivalent form of \((1.5x - 2.4)^2 - (5.2x^2 - 6.4)\)?,C,C
chain-of-thought,advanced_math,13,Easy,8.43,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
chain-of-thought,advanced_math,7,Easy,0.77,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
chain-of-thought,advanced_math,11,Medium,1.12,Correct,Which of the following expressions is equivalent to x² − 5?,C,C
chain-of-thought,advanced_math,8,Hard,12.24,Correct,"(ax + 3)(5x² − bx + 4) = 20x³ − 9x² − 2x + 12

The equation above is true for all x, where a and b are constants. What is the value of ab?",C,C
chain-of-thought,advanced_math,12,Easy,8.84,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
chain-of-thought,advanced_math,20,Easy,0.76,Correct,Which expression is equivalent to \( 20w - (4w + 3w) \)?,B,B
chain-of-thought,advanced_math,30,Easy,0.79,Correct,"The given equation relates the variables r, s, and t. Which equation correctly expresses s in terms of r and t?

6r = 7s + t",D,D
chain-of-thought,advanced_math,35,Hard,9.51,Correct,"In the xy-plane, a line with equation 2y = c for some constant c intersects a parabola at exactly one point. If the parabola has equation y = −2x² + 9x, what is the value of c?",B,B
chain-of-thought,advanced_math,33,Medium,8.19,Correct,"The given equation relates the positive numbers m, n, and p. Which equation correctly gives n in terms of m and p?

7m = 5(n + p)",B,B
chain-of-thought,advanced_math,38,Medium,8.05,Correct,"What is the solution to the equation below?

(2(x + 1))/(x + 5) = 1 − 1/(x + 5)",B,B
chain-of-thought,advanced_math,40,Medium,1.0,Correct,"If the ordered pair (x, y) satisfies the system of equations below, what is one possible value of x?

y = x² − 4x + 4
y = 4 − x","['A', 'D']",A
chain-of-thought,advanced_math,29,Hard,1.27,Correct,"Which ordered pair is a solution to the system of equations below?

x − y = 1
x + y = x² − 3",A,A
chain-of-thought,advanced_math,32,Easy,6.36,Correct,"The graphs of the given equations in the xy-plane intersect at the point (x, y). What is a possible value of x?

y = 76
y = x^2 - 5",B,B
chain-of-thought,advanced_math,37,Medium,8.29,Correct,"What is the product of the solutions to the given equation?

(x − 4)(x + 2)(x − 1) = 0",D,D
chain-of-thought,advanced_math,28,Hard,9.17,Correct,"In the xy-plane, a line with equation 2y = 4.5 intersects a parabola at exactly one point. If the parabola has equation y = -4x² + bx, where b is a positive constant, what is the value of b?",C,C
chain-of-thought,advanced_math,42,Medium,7.38,Correct,"A rectangle has a length that is 15 times its width. The function y = (15w)(w) represents this situation, where y is the area, in square feet, of the rectangle and y > 0. Which of the following is the best interpretation of 15w in this context?",A,A
chain-of-thought,advanced_math,44,Hard,5.89,Correct,The function f is defined by f(x) = (-8)(2)^x + 22. What is the y-intercept of the graph of y = f(x) in the xy-plane?,A,A
chain-of-thought,advanced_math,45,Hard,6.84,Correct,The function f is defined by f(x) = (-8)(2)^x + 22. What is the y-intercept of the graph of y = f(x) in the xy-plane?,A,A
chain-of-thought,advanced_math,46,Easy,0.81,Correct,"The graph shows the height above ground, in meters, of a ball x seconds after the ball was launched upward from a platform. Which statement is the best interpretation of the marked point (1.0, 4.8) in this context?",A,A
chain-of-thought,advanced_math,47,Hard,0.93,Correct,"The given function ( f(x) = 9,000(0.66)^x ) models the number of advertisements a company sent to its clients each year, where ( x ) represents the number of years since 1997, and ( 0 leq x leq 5 ). If ( y = f(x) ) is graphed in the xy-plane, which of the following is the best interpretation of the y-intercept of the graph in this context?",D,D
chain-of-thought,geometry,3,Easy,7.96,Correct,"The side length of a square is 55 centimeters (cm). What is the area, in cm², of the square?",C,C
chain-of-thought,geometry,34,Hard,1.18,Correct,"In triangles LMN and RST, angles L and R each have measure 60°, LN = 10, and RT = 30. Which additional piece of information is sufficient to prove that triangle LMN is similar to triangle RST?",D,D
chain-of-thought,geometry,4,Medium,10.27,Correct,What is the length of one side of a square that has the same area as a circle with radius 2?,C,C
chain-of-thought,geometry,10,Medium,9.81,Correct,"A cylinder has a diameter of 8 inches and a height of 12 inches. What is the volume, in cubic inches, of the cylinder?",C,C
chain-of-thought,geometry,18,Hard,13.93,Correct,"A rectangular poster has an area of 360 square inches. A copy of the poster is made in which the length and width of the original poster are each increased by 20%. What is the area of the copy, in square inches?",518.4,518.4
chain-of-thought,geometry,2,Hard,1.15,Correct,Square A has side lengths that are 166 times the side lengths of square B. The area of square A is k times the area of square B. What is the value of k?,27556,27556
chain-of-thought,geometry,37,Hard,0.82,Correct,"Triangle XYZ is similar to triangle RST such that X, Y, and Z correspond to R, S, and T, respectively. The measure of ∠Z is 20° and 2XY = RS. What is the measure of ∠T?",C,C
chain-of-thought,geometry,41,Medium,8.0,Correct,"Triangle FGH is similar to triangle JKL, where angle F corresponds to angle J and angles G and K are right angles. If sin(F) = 308/317, what is the value of sin(J)?",B,B
chain-of-thought,geometry,42,Medium,5.34,Correct,"In right triangle RST, the sum of the measures of angle R and angle S is 90 degrees. The value of sin(R) is √15/4. What is the value of cos(S)?",B,B
chain-of-thought,geometry,15,Medium,5.39,Correct,"A circle has a circumference of 31π centimeters. What is the diameter, in centimeters, of the circle?",31,31
chain-of-thought,geometry,39,Medium,0.82,Correct,"Triangle ABC is similar to triangle XYZ, such that A, B, and C correspond to X, Y, and Z respectively. The length of each side of triangle XYZ is 2 times the length of its corresponding side in triangle ABC. The measure of side AB is 16. What is the measure of side XY?",D,D
chain-of-thought,geometry,49,Hard,9.68,Correct,"The perimeter of an equilateral triangle is 624 centimeters. The height of this triangle is k√3 centimeters, where k is a constant. What is the value of k?",104,104
chain-of-thought,geometry,16,Hard,9.37,Correct,"A manufacturer determined that right cylindrical containers with a height that is 4 inches longer than the radius offer the optimal number of containers to be displayed on a shelf. Which of the following expresses the volume, V, in cubic inches, of such containers, where r is the radius, in inches?",D,D
chain-of-thought,geometry,7,Medium,6.66,Correct,"What is the volume, in cubic centimeters, of a right rectangular prism that has a length of 4 centimeters, a width of 9 centimeters, and a height of 10 centimeters?",360,360
chain-of-thought,geometry,6,Easy,5.69,Correct,"The area of a square is 64 square inches. What is the side length, in inches, of this square?",A,A
chain-of-thought,geometry,40,Easy,0.92,Correct,"In triangle XYZ, the measure of angle X is 23° and the measure of angle Y is 66°. What is the measure of angle Z?",C,C
chain-of-thought,geometry,5,Medium,10.81,Correct,"Square X has a side length of 12 centimeters. The perimeter of square Y is 2 times the perimeter of square X. What is the length, in centimeters, of one side of square Y?",D,D
chain-of-thought,geometry,8,Hard,14.52,Correct,"A cube has an edge length of 68 inches. A solid sphere with a radius of 34 inches is inside the cube, such that the sphere touches the center of each face of the cube. To the nearest cubic inch, what is the volume of the space in the cube not taken up by the sphere?",A,A
chain-of-thought,reading_comp,N/A,Medium,2.79,Incorrect,,D,B
chain-of-thought,reading_comp,N/A,Medium,3.55,Incorrect,,A,B
chain-of-thought,reading_comp,N/A,Hard,1.38,Incorrect,,D,C
chain-of-thought,reading_comp,N/A,Hard,8.11,Incorrect,,D,A
chain-of-thought,reading_comp,N/A,Medium,1.78,Incorrect,,B,A
chain-of-thought,reading_comp,N/A,Medium,1.36,Incorrect,,D,C
chain-of-thought,expression_of_ideas,N/A,Easy,2.08,Incorrect,,A,C
chain-of-thought,expression_of_ideas,N/A,Medium,1.02,Incorrect,,A,D
chain-of-thought,expression_of_ideas,N/A,Medium,7.95,Incorrect,,B,C
chain-of-thought,expression_of_ideas,N/A,Medium,0.84,Incorrect,,B,A
chain-of-thought,algebra,N/A,Easy,0.81,Incorrect,,40,1.
chain-of-thought,algebra,N/A,Easy,7.65,Incorrect,,21,3
chain-of-thought,algebra,N/A,Hard,1.04,Incorrect,,D,A
chain-of-thought,algebra,N/A,Easy,6.72,Incorrect,,1/5,8
chain-of-thought,algebra,N/A,Hard,2.7,Incorrect,,16/17,A
chain-of-thought,algebra,N/A,Hard,12.03,Incorrect,,A,16
chain-of-thought,algebra,N/A,Hard,1.07,Incorrect,,D,C
chain-of-thought,algebra,N/A,Easy,0.94,Incorrect,,The object is moving at a rate of 16 inches per second.,C
chain-of-thought,algebra,N/A,Medium,3.19,Incorrect,,x: 0 → 39; 1 → 39; 2 → 39,B
chain-of-thought,algebra,N/A,Medium,10.37,Incorrect,,C,A
chain-of-thought,algebra,N/A,Medium,0.8,Incorrect,,D,A
chain-of-thought,algebra,N/A,Medium,5.58,Incorrect,,8,D
chain-of-thought,algebra,N/A,Medium,2.98,Incorrect,,2.00,1
chain-of-thought,algebra,N/A,Medium,0.95,Incorrect,,11,6
chain-of-thought,algebra,N/A,Medium,9.01,Incorrect,,3/17,A
chain-of-thought,algebra,N/A,Medium,11.83,Incorrect,,33,.
chain-of-thought,algebra,N/A,Medium,10.54,Incorrect,,-2,A
chain-of-thought,algebra,N/A,Medium,3.71,Incorrect,,"{'x': -17, 'y': 0}",A
chain-of-thought,algebra,N/A,Medium,0.87,Incorrect,,"{'choice': 'A', 'value': '−1/3'}",A
chain-of-thought,algebra,N/A,Medium,0.92,Incorrect,,"['1/2', '0.5']",1/2
chain-of-thought,algebra,N/A,Medium,1.0,Incorrect,,C,D
chain-of-thought,algebra,N/A,Medium,1.71,Incorrect,,B,1.
chain-of-thought,algebra,N/A,Medium,1.17,Incorrect,,74,A
chain-of-thought,algebra,N/A,Medium,3.32,Incorrect,,3/2,1
chain-of-thought,algebra,N/A,Medium,3.35,Incorrect,,3/2,1
chain-of-thought,algebra,N/A,Medium,10.77,Incorrect,,C,12
chain-of-thought,algebra,N/A,Medium,14.92,Incorrect,,C,A
chain-of-thought,algebra,N/A,Medium,0.73,Incorrect,,D,C
chain-of-thought,algebra,N/A,Medium,16.29,Incorrect,,C,18
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,conventions,22,Medium,0.7,Incorrect,,d,B
chain-of-thought,conventions,13,Hard,13.3,Incorrect,,d,A
chain-of-thought,conventions,29,Medium,16.05,Incorrect,,d,A
chain-of-thought,conventions,16,Hard,0.65,Incorrect,,b,C
chain-of-thought,conventions,18,Hard,0.67,Incorrect,,d,A
chain-of-thought,conventions,24,Easy,0.89,Incorrect,,b,D
chain-of-thought,conventions,25,Hard,10.52,Incorrect,,a,C
chain-of-thought,conventions,19,Hard,10.01,Incorrect,,d,A
chain-of-thought,conventions,11,Easy,1.02,Incorrect,,d,C
chain-of-thought,conventions,12,Medium,0.58,Incorrect,,d,C
chain-of-thought,conventions,30,Medium,6.86,Incorrect,,c,B
chain-of-thought,conventions,15,Easy,0.61,Incorrect,,d,A
chain-of-thought,conventions,38,Hard,0.55,Incorrect,,d,A
chain-of-thought,conventions,40,Easy,1.33,Incorrect,,a,D
chain-of-thought,conventions,45,Easy,0.57,Incorrect,,a,C
chain-of-thought,conventions,49,Hard,0.54,Incorrect,,d,A
chain-of-thought,conventions,50,Easy,6.97,Incorrect,,a,C
chain-of-thought,advanced_math,17,Hard,1.25,Incorrect,"For what value of x is the given expression \( \sqrt[5]{70n \left( \sqrt[6]{70n} \right)^2} \) equivalent to \((70n)^{30x}\), where \(n > 1\)?",4/225,A
chain-of-thought,advanced_math,10,Medium,6.96,Incorrect,Which of the following is equivalent to the expression x⁴ − x² − 6?,B,A
chain-of-thought,advanced_math,21,Medium,1.22,Incorrect,A system of equations consists of a quadratic equation and a linear equation. The equations in this system are graphed in the xy-plane shown in img123.png. How many solutions does this system have?,C,A
chain-of-thought,advanced_math,43,Hard,1.32,Incorrect,"The quadratic function h is defined as shown. In the xy-plane, the graph of y = h(x) intersects the x-axis at the points (0, 0) and (t, 0), where t is a constant. What is the value of t?",D,A
chain-of-thought,geometry,50,Hard,9.56,Incorrect,"An isosceles right triangle has a hypotenuse of length 58 inches. What is the perimeter, in inches, of this triangle?",58 + 58√2,A
chain-of-thought,geometry,13,Hard,1.24,Incorrect,"A cube has a volume of 474,552 cubic units. What is the surface area, in square units, of the cube?",36504,36
