Strategy,Subject,Question_Number,Difficulty,Runtime,Status,Question,Correct_Answer,Model_Answer
chain-of-thought,expression_of_ideas,N/A,Medium,6.15,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Medium,6.02,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Medium,5.59,Correct,,C,C
chain-of-thought,expression_of_ideas,N/A,Medium,6.23,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Medium,5.62,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Medium,6.68,Correct,,C,C
chain-of-thought,expression_of_ideas,N/A,Medium,6.68,Correct,,C,C
chain-of-thought,expression_of_ideas,N/A,Medium,13.13,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Medium,13.61,Correct,,B,B
chain-of-thought,expression_of_ideas,N/A,Medium,15.73,Correct,,B,B
chain-of-thought,expression_of_ideas,N/A,Medium,8.89,Correct,,B,B
chain-of-thought,expression_of_ideas,N/A,Medium,6.19,Correct,,B,B
chain-of-thought,expression_of_ideas,N/A,Medium,6.05,Correct,,C,C
chain-of-thought,expression_of_ideas,N/A,Medium,6.29,Correct,,B,B
chain-of-thought,expression_of_ideas,N/A,Medium,5.61,Correct,,C,C
chain-of-thought,expression_of_ideas,N/A,Medium,5.95,Correct,,A,A
chain-of-thought,algebra,N/A,Easy,1.72,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,5.24,Correct,,2,2
chain-of-thought,algebra,N/A,Easy,6.06,Correct,,35,35
chain-of-thought,algebra,N/A,Medium,13.77,Correct,,A,A
chain-of-thought,algebra,N/A,Easy,9.85,Correct,,A,A
chain-of-thought,algebra,N/A,Easy,7.07,Correct,,D,D
chain-of-thought,algebra,N/A,Easy,4.56,Correct,,A,A
chain-of-thought,algebra,N/A,Easy,12.0,Correct,,A,A
chain-of-thought,algebra,N/A,Easy,1.62,Correct,,A,A
chain-of-thought,algebra,N/A,Hard,7.92,Correct,,A,A
chain-of-thought,algebra,N/A,Easy,10.46,Correct,,C,C
chain-of-thought,algebra,N/A,Hard,4.15,Correct,,A,A
chain-of-thought,algebra,N/A,Hard,12.02,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,2.25,Correct,,A,A
chain-of-thought,algebra,N/A,Hard,11.16,Correct,,A,A
chain-of-thought,algebra,N/A,Hard,8.2,Correct,,D,D
chain-of-thought,algebra,N/A,Easy,2.29,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,5.52,Correct,,2.6,2.6
chain-of-thought,algebra,N/A,Medium,4.45,Correct,,9,9
chain-of-thought,algebra,N/A,Medium,12.72,Correct,,C,C
chain-of-thought,algebra,N/A,Medium,5.79,Correct,,30,30
chain-of-thought,algebra,N/A,Medium,8.12,Correct,,241,241
chain-of-thought,algebra,N/A,Medium,6.02,Correct,,2,2
chain-of-thought,algebra,N/A,Medium,9.56,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,6.01,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,5.13,Correct,,D,D
chain-of-thought,algebra,N/A,Medium,6.75,Correct,,33,33
chain-of-thought,algebra,N/A,Medium,6.42,Correct,,5,5
chain-of-thought,algebra,N/A,Medium,6.31,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,7.31,Correct,,C,C
chain-of-thought,algebra,N/A,Medium,7.6,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,9.3,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,11.53,Correct,,B,B
chain-of-thought,algebra,N/A,Medium,12.79,Correct,,C,C
chain-of-thought,algebra,N/A,Medium,2.33,Correct,,D,D
chain-of-thought,algebra,N/A,Medium,7.4,Correct,,B,B
chain-of-thought,algebra,N/A,Medium,5.98,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,6.05,Correct,,B,B
chain-of-thought,algebra,N/A,Medium,6.38,Correct,,74,74
chain-of-thought,algebra,N/A,Medium,3.73,Correct,,B,B
chain-of-thought,algebra,N/A,Medium,5.48,Correct,,3/2,1.5
chain-of-thought,algebra,N/A,Medium,7.19,Correct,,3/2,1.5
chain-of-thought,algebra,N/A,Medium,6.09,Correct,,3/2,1.5
chain-of-thought,algebra,N/A,Medium,12.12,Correct,,3/2,1.5
chain-of-thought,algebra,N/A,Medium,10.57,Correct,,3/2,1.5
chain-of-thought,algebra,N/A,Medium,5.03,Correct,,C,C
chain-of-thought,algebra,N/A,Medium,5.62,Correct,,B,B
chain-of-thought,algebra,N/A,Medium,6.46,Correct,,C,C
chain-of-thought,algebra,N/A,Medium,10.01,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,9.31,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,5.58,Correct,,8,8
chain-of-thought,algebra,N/A,Medium,14.07,Correct,,C,C
chain-of-thought,algebra,N/A,Medium,3.84,Correct,,B,B
chain-of-thought,algebra,N/A,Medium,5.96,Correct,,B,B
chain-of-thought,algebra,N/A,Medium,6.65,Correct,,D,D
chain-of-thought,algebra,N/A,Medium,5.76,Correct,,C,C
chain-of-thought,algebra,N/A,Medium,8.14,Correct,,C,C
chain-of-thought,conventions,23,Easy,6.37,Correct,,b,B
chain-of-thought,conventions,29,Medium,4.88,Correct,,d,D
chain-of-thought,conventions,9,Easy,6.7,Correct,,d,D
chain-of-thought,conventions,19,Hard,9.39,Correct,,d,D
chain-of-thought,conventions,1,Easy,2.64,Correct,,a,A
chain-of-thought,conventions,22,Medium,7.74,Correct,,d,D
chain-of-thought,conventions,11,Easy,6.09,Correct,,d,D
chain-of-thought,conventions,31,Easy,5.03,Correct,,a,A
chain-of-thought,conventions,34,Easy,2.59,Correct,,a,A
chain-of-thought,conventions,35,Easy,6.69,Correct,,a,A
chain-of-thought,conventions,36,Medium,4.99,Correct,,d,D
chain-of-thought,conventions,37,Hard,8.24,Correct,,a,A
chain-of-thought,conventions,39,Easy,6.04,Correct,,b,B
chain-of-thought,conventions,41,Easy,5.21,Correct,,b,B
chain-of-thought,conventions,43,Easy,14.43,Correct,,b,B
chain-of-thought,conventions,44,Easy,9.13,Correct,,b,B
chain-of-thought,conventions,45,Easy,12.6,Correct,,a,A
chain-of-thought,conventions,46,Easy,11.32,Correct,,b,B
chain-of-thought,conventions,47,Hard,12.89,Correct,,d,D
chain-of-thought,conventions,48,Easy,12.56,Correct,,c,C
chain-of-thought,advanced_math,14,Medium,14.15,Correct,"The expression 90y⁵ − 54y⁴ is equivalent to ry⁴(15y − 9), where r is a constant. What is the value of r?",D,D
chain-of-thought,advanced_math,3,Easy,5.74,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
chain-of-thought,advanced_math,6,Easy,3.46,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
chain-of-thought,advanced_math,4,Easy,10.66,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
chain-of-thought,advanced_math,12,Easy,18.62,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
chain-of-thought,advanced_math,2,Easy,8.99,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
chain-of-thought,advanced_math,20,Easy,7.33,Correct,Which expression is equivalent to \( 20w - (4w + 3w) \)?,B,B
chain-of-thought,advanced_math,31,Hard,16.13,Correct,"If x is a solution to the given equation, which of the following is a possible value of x + 5?

1 / (x² + 10x + 25) = 4",A,A
chain-of-thought,advanced_math,39,Hard,7.48,Correct,"What is the smallest solution to the given equation?

√((x − 2)²) = √(3x + 34)",A,A
chain-of-thought,advanced_math,35,Hard,9.01,Correct,"In the xy-plane, a line with equation 2y = c for some constant c intersects a parabola at exactly one point. If the parabola has equation y = −2x² + 9x, what is the value of c?",B,B
chain-of-thought,advanced_math,30,Easy,16.22,Correct,"The given equation relates the variables r, s, and t. Which equation correctly expresses s in terms of r and t?

6r = 7s + t",D,D
chain-of-thought,advanced_math,28,Hard,10.97,Correct,"In the xy-plane, a line with equation 2y = 4.5 intersects a parabola at exactly one point. If the parabola has equation y = -4x² + bx, where b is a positive constant, what is the value of b?",C,C
chain-of-thought,advanced_math,26,Easy,16.4,Correct,"The graphs of the given equations intersect at the point (x, y) in the xy-plane. What is the value of y?

x = 49
y = √x + 9",A,A
chain-of-thought,advanced_math,34,Hard,4.22,Correct,"Which of the following is a solution to the equation below?

2x² − 2 = 2x + 3",D,D
chain-of-thought,advanced_math,25,Easy,10.66,Correct,"The graphs of the given equations intersect at the point (x, y) in the xy-plane. What is the value of y?

x = 49
y = √x + 9",A,A
chain-of-thought,advanced_math,36,Easy,6.02,Correct,"The graph of a system of a linear equation and a nonlinear equation is shown. What is the solution (x, y) to this system?",C,C
chain-of-thought,advanced_math,22,Easy,4.98,Correct,Which of the following inequalities is equivalent to the inequality 6x - 9y > 12?,B,B
chain-of-thought,advanced_math,42,Medium,13.09,Correct,"A rectangle has a length that is 15 times its width. The function y = (15w)(w) represents this situation, where y is the area, in square feet, of the rectangle and y > 0. Which of the following is the best interpretation of 15w in this context?",A,A
chain-of-thought,advanced_math,44,Hard,8.96,Correct,The function f is defined by f(x) = (-8)(2)^x + 22. What is the y-intercept of the graph of y = f(x) in the xy-plane?,A,A
chain-of-thought,advanced_math,45,Hard,3.77,Correct,The function f is defined by f(x) = (-8)(2)^x + 22. What is the y-intercept of the graph of y = f(x) in the xy-plane?,A,A
chain-of-thought,advanced_math,46,Easy,16.4,Correct,"The graph shows the height above ground, in meters, of a ball x seconds after the ball was launched upward from a platform. Which statement is the best interpretation of the marked point (1.0, 4.8) in this context?",A,A
chain-of-thought,geometry,30,Hard,9.3,Correct,"In triangle ABC, the measure of angle B is 90° and BD is an altitude of the triangle. The length of AB is 15 and the length of AC is 23 greater than the length of AB. What is the value of BC/BD?",D,D
chain-of-thought,geometry,9,Medium,4.29,Correct,"A cube has an edge length of 41 inches. What is the volume, in cubic inches, of the cube?",D,D
chain-of-thought,geometry,32,Medium,6.71,Correct,"Two nearby trees are perpendicular to the ground, which is flat. One of these trees is 10 feet tall and has a shadow that is 5 feet long. At the same time, the shadow of the other tree is 2 feet long. How tall, in feet, is the other tree?",B,B
chain-of-thought,geometry,3,Easy,10.9,Correct,"The side length of a square is 55 centimeters (cm). What is the area, in cm², of the square?",C,C
chain-of-thought,geometry,11,Medium,8.57,Correct,"A manufacturing company produces two sizes of cylindrical containers that each have a height of 50 centimeters. The radius of container A is 16 centimeters, and the radius of container B is 25% longer than the radius of container A. What is the volume, in cubic centimeters, of container B?",B,B
chain-of-thought,geometry,7,Medium,2.26,Correct,"What is the volume, in cubic centimeters, of a right rectangular prism that has a length of 4 centimeters, a width of 9 centimeters, and a height of 10 centimeters?",360,360
chain-of-thought,geometry,1,Medium,6.16,Correct,"A right circular cylinder has a volume of 45π. If the height of the cylinder is 5, what is the radius of the cylinder?",A,A
chain-of-thought,geometry,31,Easy,5.9,Correct,"In triangle XYZ, the measure of angle X is 24° and the measure of angle Y is 98°. What is the measure of angle Z?",A,A
chain-of-thought,geometry,10,Medium,6.8,Correct,"A cylinder has a diameter of 8 inches and a height of 12 inches. What is the volume, in cubic inches, of the cylinder?",C,C
chain-of-thought,geometry,19,Hard,11.05,Correct,"A right rectangular prism has a length of 28 centimeters (cm), a width of 15 cm, and a height of 16 cm. What is the surface area, in cm², of the right rectangular prism?",2216,2216
chain-of-thought,geometry,42,Medium,18.39,Correct,"In right triangle RST, the sum of the measures of angle R and angle S is 90 degrees. The value of sin(R) is √15/4. What is the value of cos(S)?",B,B
chain-of-thought,geometry,2,Hard,10.76,Correct,Square A has side lengths that are 166 times the side lengths of square B. The area of square A is k times the area of square B. What is the value of k?,27556,27556
chain-of-thought,geometry,34,Hard,23.54,Correct,"In triangles LMN and RST, angles L and R each have measure 60°, LN = 10, and RT = 30. Which additional piece of information is sufficient to prove that triangle LMN is similar to triangle RST?",D,D
chain-of-thought,geometry,37,Hard,4.5,Correct,"Triangle XYZ is similar to triangle RST such that X, Y, and Z correspond to R, S, and T, respectively. The measure of ∠Z is 20° and 2XY = RS. What is the measure of ∠T?",C,C
chain-of-thought,geometry,18,Hard,12.59,Correct,"A rectangular poster has an area of 360 square inches. A copy of the poster is made in which the length and width of the original poster are each increased by 20%. What is the area of the copy, in square inches?",518.4,518.4
chain-of-thought,geometry,14,Hard,4.33,Correct,A right circular cone has a height of 22 centimeters (cm) and a base with a diameter of 6 cm. The volume of this cone is nπ cm³. What is the value of n?,66,66
chain-of-thought,reading_comp,N/A,Hard,35.95,Incorrect,,D,A
chain-of-thought,reading_comp,N/A,Hard,24.11,Incorrect,,D,C
chain-of-thought,reading_comp,N/A,Medium,29.99,Incorrect,,C,B
chain-of-thought,reading_comp,N/A,Hard,32.62,Incorrect,,C,B
chain-of-thought,reading_comp,N/A,Medium,0,Incorrect,,D,
chain-of-thought,reading_comp,N/A,Medium,0,Incorrect,,A,
chain-of-thought,reading_comp,N/A,Medium,0,Incorrect,,C,
chain-of-thought,reading_comp,N/A,Medium,0,Incorrect,,A,
chain-of-thought,reading_comp,N/A,Medium,23.98,Incorrect,,B,A
chain-of-thought,expression_of_ideas,N/A,Medium,0,Incorrect,,D,
chain-of-thought,expression_of_ideas,N/A,Hard,17.59,Incorrect,,B,C
chain-of-thought,expression_of_ideas,N/A,Medium,23.07,Incorrect,,D,C
chain-of-thought,expression_of_ideas,N/A,Medium,11.53,Incorrect,,A,D
chain-of-thought,expression_of_ideas,N/A,Medium,5.84,Incorrect,,B,C
chain-of-thought,expression_of_ideas,N/A,Medium,10.05,Incorrect,,C,A
chain-of-thought,algebra,N/A,Hard,0.0,Incorrect,,D,
chain-of-thought,algebra,N/A,Easy,0.0,Incorrect,,40,
chain-of-thought,algebra,N/A,Easy,0.0,Incorrect,,C,
chain-of-thought,algebra,N/A,Easy,0.0,Incorrect,,21,
chain-of-thought,algebra,N/A,Medium,0.0,Incorrect,,B,
chain-of-thought,algebra,N/A,Hard,0.0,Incorrect,,D,
chain-of-thought,algebra,N/A,Medium,0.0,Incorrect,,B,
chain-of-thought,algebra,N/A,Easy,3.4,Incorrect,,1/5,.
chain-of-thought,algebra,N/A,Hard,4.25,Incorrect,,C,B
chain-of-thought,algebra,N/A,Hard,5.55,Incorrect,,16/17,B
chain-of-thought,algebra,N/A,Easy,7.0,Incorrect,,The object is moving at a rate of 16 inches per second.,C
chain-of-thought,algebra,N/A,Medium,12.52,Incorrect,,x: 0 → 39; 1 → 39; 2 → 39,C
chain-of-thought,algebra,N/A,Medium,4.43,Incorrect,,D,.
chain-of-thought,algebra,N/A,Medium,3.79,Incorrect,,8,D
chain-of-thought,algebra,N/A,Medium,9.04,Incorrect,,2.00,0.40
chain-of-thought,algebra,N/A,Medium,6.79,Incorrect,,11,2
chain-of-thought,algebra,N/A,Medium,3.63,Incorrect,,3/17,.
chain-of-thought,algebra,N/A,Medium,12.16,Incorrect,,-2,C
chain-of-thought,algebra,N/A,Medium,0.0,Incorrect,,"{'x': -17, 'y': 0}",
chain-of-thought,algebra,N/A,Medium,6.62,Incorrect,,"{'choice': 'A', 'value': '−1/3'}",A
chain-of-thought,algebra,N/A,Medium,4.93,Incorrect,,"['1/2', '0.5']",0.5
chain-of-thought,algebra,N/A,Medium,12.97,Incorrect,,A,D
chain-of-thought,algebra,N/A,Medium,12.22,Incorrect,,C,19
chain-of-thought,algebra,N/A,Medium,6.53,Incorrect,,C,D
chain-of-thought,algebra,N/A,Medium,8.13,Incorrect,,D,.
chain-of-thought,algebra,N/A,Medium,5.99,Incorrect,,C,12
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,conventions,4,Medium,8.1,Incorrect,,d,B
chain-of-thought,conventions,7,Hard,6.53,Incorrect,,b,A
chain-of-thought,conventions,15,Easy,5.74,Incorrect,,d,C
chain-of-thought,conventions,16,Hard,6.68,Incorrect,,b,C
chain-of-thought,conventions,28,Medium,6.3,Incorrect,,a,B
chain-of-thought,conventions,10,Medium,6.59,Incorrect,,d,B
chain-of-thought,conventions,24,Easy,4.78,Incorrect,,b,D
chain-of-thought,conventions,21,Hard,6.62,Incorrect,,c,B
chain-of-thought,conventions,27,Easy,5.73,Incorrect,,d,A
chain-of-thought,conventions,6,Easy,14.63,Incorrect,,c,A
chain-of-thought,conventions,5,Hard,4.93,Incorrect,,d,B
chain-of-thought,conventions,12,Medium,5.34,Incorrect,,d,A
chain-of-thought,conventions,20,Easy,5.81,Incorrect,,c,D
chain-of-thought,conventions,32,Hard,7.25,Incorrect,,d,A
chain-of-thought,conventions,33,Medium,12.18,Incorrect,,d,A
chain-of-thought,conventions,38,Hard,4.27,Incorrect,,d,A
chain-of-thought,conventions,40,Easy,6.74,Incorrect,,a,D
chain-of-thought,conventions,42,Medium,5.75,Incorrect,,d,A
chain-of-thought,conventions,49,Hard,13.14,Incorrect,,d,A
chain-of-thought,conventions,50,Easy,16.09,Incorrect,,a,C
chain-of-thought,advanced_math,17,Hard,6.44,Incorrect,"For what value of x is the given expression \( \sqrt[5]{70n \left( \sqrt[6]{70n} \right)^2} \) equivalent to \((70n)^{30x}\), where \(n > 1\)?",4/225,C
chain-of-thought,advanced_math,19,Hard,10.96,Incorrect,"The expression \((3x - 23)(19x + 6)\) is equivalent to the expression \(ax^2 + bx + c\), where \(a\), \(b\), and \(c\) are constants. What is the value of \(b\)?",-419,B
chain-of-thought,advanced_math,16,Medium,12.8,Incorrect,Which of the following is an equivalent form of \((1.5x - 2.4)^2 - (5.2x^2 - 6.4)\)?,C,A
chain-of-thought,advanced_math,15,Hard,18.73,Incorrect,"The equation \( \frac{2}{x-2} + \frac{3}{x+5} = \frac{rx + t}{(x-2)(x+5)} \) is true for all \( x > 2 \), where \( r \) and \( t \) are positive constants. What is the value of \( rt \)?",C,A
chain-of-thought,advanced_math,43,Hard,13.78,Incorrect,"The quadratic function h is defined as shown. In the xy-plane, the graph of y = h(x) intersects the x-axis at the points (0, 0) and (t, 0), where t is a constant. What is the value of t?",D,B
chain-of-thought,advanced_math,47,Hard,5.11,Incorrect,"The given function ( f(x) = 9,000(0.66)^x ) models the number of advertisements a company sent to its clients each year, where ( x ) represents the number of years since 1997, and ( 0 leq x leq 5 ). If ( y = f(x) ) is graphed in the xy-plane, which of the following is the best interpretation of the y-intercept of the graph in this context?",D,A
chain-of-thought,geometry,39,Medium,6.17,Incorrect,"Triangle ABC is similar to triangle XYZ, such that A, B, and C correspond to X, Y, and Z respectively. The length of each side of triangle XYZ is 2 times the length of its corresponding side in triangle ABC. The measure of side AB is 16. What is the measure of side XY?",D,C
chain-of-thought,geometry,5,Medium,12.06,Incorrect,"Square X has a side length of 12 centimeters. The perimeter of square Y is 2 times the perimeter of square X. What is the length, in centimeters, of one side of square Y?",D,C
chain-of-thought,geometry,13,Hard,5.18,Incorrect,"A cube has a volume of 474,552 cubic units. What is the surface area, in square units, of the cube?",36504,36
chain-of-thought,geometry,50,Hard,12.51,Incorrect,"An isosceles right triangle has a hypotenuse of length 58 inches. What is the perimeter, in inches, of this triangle?",58 + 58√2,58
