Strategy,Subject,Question_Number,Difficulty,Runtime,Status,Question,Correct_Answer,Model_Answer
chain-of-thought,conventions,32,Hard,3.68,Correct,,d,D
chain-of-thought,conventions,34,Easy,4.95,Correct,,a,A
chain-of-thought,conventions,35,Easy,6.65,Correct,,a,A
chain-of-thought,conventions,39,Easy,5.95,Correct,,b,B
chain-of-thought,conventions,40,Easy,11.61,Correct,,a,A
chain-of-thought,conventions,41,Easy,6.15,Correct,,b,B
chain-of-thought,conventions,44,Easy,4.01,Correct,,b,B
chain-of-thought,conventions,45,Easy,3.89,Correct,,a,A
chain-of-thought,conventions,46,Easy,4.75,Correct,,b,B
chain-of-thought,conventions,47,Hard,6.96,Correct,,d,D
chain-of-thought,advanced_math,4,Easy,11.97,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
chain-of-thought,advanced_math,9,Medium,7.48,Correct,"(2x + 5)² − (x − 2) + 2(x + 3)

Which of the following is equivalent to the expression above?",A,A
chain-of-thought,advanced_math,16,Medium,4.37,Correct,Which of the following is an equivalent form of \((1.5x - 2.4)^2 - (5.2x^2 - 6.4)\)?,C,C
chain-of-thought,advanced_math,7,Easy,7.52,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
chain-of-thought,advanced_math,11,Medium,8.62,Correct,Which of the following expressions is equivalent to x² − 5?,C,C
chain-of-thought,advanced_math,8,Hard,11.66,Correct,"(ax + 3)(5x² − bx + 4) = 20x³ − 9x² − 2x + 12

The equation above is true for all x, where a and b are constants. What is the value of ab?",C,C
chain-of-thought,advanced_math,12,Easy,16.25,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
chain-of-thought,advanced_math,10,Medium,49.89,Correct,Which of the following is equivalent to the expression x⁴ − x² − 6?,B,B
chain-of-thought,advanced_math,20,Easy,5.07,Correct,Which expression is equivalent to \( 20w - (4w + 3w) \)?,B,B
chain-of-thought,advanced_math,21,Medium,13.57,Correct,A system of equations consists of a quadratic equation and a linear equation. The equations in this system are graphed in the xy-plane shown in img123.png. How many solutions does this system have?,C,C
chain-of-thought,advanced_math,30,Easy,7.6,Correct,"The given equation relates the variables r, s, and t. Which equation correctly expresses s in terms of r and t?

6r = 7s + t",D,D
chain-of-thought,advanced_math,35,Hard,5.54,Correct,"In the xy-plane, a line with equation 2y = c for some constant c intersects a parabola at exactly one point. If the parabola has equation y = −2x² + 9x, what is the value of c?",B,B
chain-of-thought,advanced_math,33,Medium,3.45,Correct,"The given equation relates the positive numbers m, n, and p. Which equation correctly gives n in terms of m and p?

7m = 5(n + p)",B,B
chain-of-thought,advanced_math,38,Medium,21.52,Correct,"What is the solution to the equation below?

(2(x + 1))/(x + 5) = 1 − 1/(x + 5)",B,B
chain-of-thought,advanced_math,40,Medium,9.21,Correct,"If the ordered pair (x, y) satisfies the system of equations below, what is one possible value of x?

y = x² − 4x + 4
y = 4 − x","['A', 'D']",A
chain-of-thought,advanced_math,29,Hard,11.67,Correct,"Which ordered pair is a solution to the system of equations below?

x − y = 1
x + y = x² − 3",A,A
chain-of-thought,advanced_math,32,Easy,4.06,Correct,"The graphs of the given equations in the xy-plane intersect at the point (x, y). What is a possible value of x?

y = 76
y = x^2 - 5",B,B
chain-of-thought,advanced_math,37,Medium,8.59,Correct,"What is the product of the solutions to the given equation?

(x − 4)(x + 2)(x − 1) = 0",D,D
chain-of-thought,advanced_math,28,Hard,7.89,Correct,"In the xy-plane, a line with equation 2y = 4.5 intersects a parabola at exactly one point. If the parabola has equation y = -4x² + bx, where b is a positive constant, what is the value of b?",C,C
chain-of-thought,advanced_math,42,Medium,5.11,Correct,"A rectangle has a length that is 15 times its width. The function y = (15w)(w) represents this situation, where y is the area, in square feet, of the rectangle and y > 0. Which of the following is the best interpretation of 15w in this context?",A,A
chain-of-thought,advanced_math,44,Hard,2.84,Correct,The function f is defined by f(x) = (-8)(2)^x + 22. What is the y-intercept of the graph of y = f(x) in the xy-plane?,A,A
chain-of-thought,advanced_math,45,Hard,6.21,Correct,The function f is defined by f(x) = (-8)(2)^x + 22. What is the y-intercept of the graph of y = f(x) in the xy-plane?,A,A
chain-of-thought,advanced_math,46,Easy,7.6,Correct,"The graph shows the height above ground, in meters, of a ball x seconds after the ball was launched upward from a platform. Which statement is the best interpretation of the marked point (1.0, 4.8) in this context?",A,A
chain-of-thought,advanced_math,47,Hard,7.57,Correct,"The given function ( f(x) = 9,000(0.66)^x ) models the number of advertisements a company sent to its clients each year, where ( x ) represents the number of years since 1997, and ( 0 leq x leq 5 ). If ( y = f(x) ) is graphed in the xy-plane, which of the following is the best interpretation of the y-intercept of the graph in this context?",D,D
chain-of-thought,reading_comp,N/A,Medium,8.85,Incorrect,,A,C
chain-of-thought,reading_comp,N/A,Hard,2.82,Incorrect,,D,C
chain-of-thought,reading_comp,N/A,Medium,14.09,Incorrect,,D,B
chain-of-thought,expression_of_ideas,N/A,Medium,3.87,Incorrect,,A,C
chain-of-thought,expression_of_ideas,N/A,Medium,3.48,Incorrect,,D,A
chain-of-thought,expression_of_ideas,N/A,Medium,22.45,Incorrect,,C,A
chain-of-thought,expression_of_ideas,N/A,Medium,12.42,Incorrect,,A,C
chain-of-thought,expression_of_ideas,N/A,Medium,12.95,Incorrect,,B,C
chain-of-thought,expression_of_ideas,N/A,Medium,3.32,Incorrect,,B,A
chain-of-thought,expression_of_ideas,N/A,Medium,32.1,Incorrect,,B,A
chain-of-thought,algebra,N/A,Easy,7.24,Incorrect,,21,3
chain-of-thought,algebra,N/A,Easy,11.62,Incorrect,,1/5,1.
chain-of-thought,algebra,N/A,Hard,8.68,Incorrect,,16/17,1.
chain-of-thought,algebra,N/A,Easy,12.12,Incorrect,,D,A
chain-of-thought,algebra,N/A,Hard,13.36,Incorrect,,A,16250
chain-of-thought,algebra,N/A,Easy,19.09,Incorrect,,The object is moving at a rate of 16 inches per second.,C
chain-of-thought,algebra,N/A,Medium,21.11,Incorrect,,x: 0 → 39; 1 → 39; 2 → 39,B
chain-of-thought,algebra,N/A,Medium,12.94,Incorrect,,C,A
chain-of-thought,algebra,N/A,Medium,6.0,Incorrect,,D,A
chain-of-thought,algebra,N/A,Medium,4.61,Incorrect,,8,D
chain-of-thought,algebra,N/A,Medium,9.35,Incorrect,,2.00,2
chain-of-thought,algebra,N/A,Medium,7.32,Incorrect,,11,2
chain-of-thought,algebra,N/A,Medium,17.11,Incorrect,,3/17,.
chain-of-thought,algebra,N/A,Medium,10.7,Incorrect,,-2,C
chain-of-thought,algebra,N/A,Medium,7.53,Incorrect,,"{'x': -17, 'y': 0}",A
chain-of-thought,algebra,N/A,Medium,11.31,Incorrect,,5,1
chain-of-thought,algebra,N/A,Medium,17.71,Incorrect,,"{'choice': 'A', 'value': '−1/3'}",A
chain-of-thought,algebra,N/A,Medium,7.36,Incorrect,,"['1/2', '0.5']",B
chain-of-thought,algebra,N/A,Medium,17.86,Incorrect,,C,D
chain-of-thought,algebra,N/A,Medium,12.44,Incorrect,,D,B
chain-of-thought,algebra,N/A,Medium,7.89,Incorrect,,C,0
chain-of-thought,algebra,N/A,Medium,16.56,Incorrect,,C,12
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,conventions,27,Easy,9.98,Incorrect,,d,A
chain-of-thought,conventions,17,Hard,7.67,Incorrect,,d,A
chain-of-thought,conventions,13,Hard,4.16,Incorrect,,d,C
chain-of-thought,conventions,26,Medium,5.78,Incorrect,,d,A
chain-of-thought,conventions,16,Hard,10.27,Incorrect,,b,C
chain-of-thought,conventions,18,Hard,4.01,Incorrect,,d,B
chain-of-thought,conventions,24,Easy,5.52,Incorrect,,b,A
chain-of-thought,conventions,25,Hard,6.25,Incorrect,,a,C
chain-of-thought,conventions,19,Hard,4.78,Incorrect,,d,B
chain-of-thought,conventions,6,Easy,6.02,Incorrect,,c,A
chain-of-thought,conventions,28,Medium,5.32,Incorrect,,a,B
chain-of-thought,conventions,11,Easy,6.14,Incorrect,,d,A
chain-of-thought,conventions,30,Medium,12.33,Incorrect,,c,D
chain-of-thought,conventions,21,Hard,5.47,Incorrect,,c,D
chain-of-thought,conventions,33,Medium,6.74,Incorrect,,d,C
chain-of-thought,conventions,36,Medium,10.24,Incorrect,,d,A
chain-of-thought,conventions,37,Hard,7.37,Incorrect,,a,B
chain-of-thought,conventions,38,Hard,5.8,Incorrect,,d,A
chain-of-thought,conventions,42,Medium,10.6,Incorrect,,d,A
chain-of-thought,conventions,43,Easy,8.14,Incorrect,,b,A
chain-of-thought,conventions,48,Easy,4.78,Incorrect,,c,D
chain-of-thought,conventions,49,Hard,9.6,Incorrect,,d,A
chain-of-thought,conventions,50,Easy,4.86,Incorrect,,a,C
chain-of-thought,advanced_math,17,Hard,12.92,Incorrect,"For what value of x is the given expression \( \sqrt[5]{70n \left( \sqrt[6]{70n} \right)^2} \) equivalent to \((70n)^{30x}\), where \(n > 1\)?",4/225,A
chain-of-thought,advanced_math,13,Easy,27.06,Incorrect,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,C
chain-of-thought,advanced_math,43,Hard,7.94,Incorrect,"The quadratic function h is defined as shown. In the xy-plane, the graph of y = h(x) intersects the x-axis at the points (0, 0) and (t, 0), where t is a constant. What is the value of t?",D,B
