Strategy,Subject,Question_Number,Difficulty,Runtime,Status,Question,Correct_Answer,Model_Answer
chain-of-thought,expression_of_ideas,N/A,Hard,7.75,Correct,,B,B
chain-of-thought,expression_of_ideas,N/A,Medium,8.92,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Medium,8.62,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Medium,9.92,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Medium,8.32,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Medium,7.67,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Medium,8.08,Correct,,C,C
chain-of-thought,expression_of_ideas,N/A,Medium,7.98,Correct,,C,C
chain-of-thought,expression_of_ideas,N/A,Medium,10.53,Correct,,B,B
chain-of-thought,expression_of_ideas,N/A,Medium,7.84,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Medium,9.39,Correct,,B,B
chain-of-thought,expression_of_ideas,N/A,Medium,8.35,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Medium,8.49,Correct,,C,C
chain-of-thought,expression_of_ideas,N/A,Medium,10.12,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Medium,7.01,Correct,,B,B
chain-of-thought,expression_of_ideas,N/A,Medium,10.54,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Medium,8.52,Correct,,B,B
chain-of-thought,expression_of_ideas,N/A,Medium,6.67,Correct,,B,B
chain-of-thought,expression_of_ideas,N/A,Medium,8.04,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Medium,7.75,Correct,,A,A
chain-of-thought,algebra,N/A,Easy,5.52,Correct,,A,A
chain-of-thought,algebra,N/A,Hard,8.8,Correct,,D,D
chain-of-thought,algebra,N/A,Easy,8.26,Correct,,40,40
chain-of-thought,algebra,N/A,Easy,9.05,Correct,,C,C
chain-of-thought,algebra,N/A,Easy,5.84,Correct,,21,21
chain-of-thought,algebra,N/A,Medium,13.89,Correct,,B,B
chain-of-thought,algebra,N/A,Hard,17.87,Correct,,D,D
chain-of-thought,algebra,N/A,Medium,10.82,Correct,,B,B
chain-of-thought,algebra,N/A,Easy,5.92,Correct,,35,35
chain-of-thought,algebra,N/A,Medium,5.02,Correct,,A,A
chain-of-thought,algebra,N/A,Hard,7.76,Correct,,C,C
chain-of-thought,algebra,N/A,Easy,7.32,Correct,,A,A
chain-of-thought,algebra,N/A,Easy,13.71,Correct,,D,D
chain-of-thought,algebra,N/A,Easy,5.63,Correct,,A,A
chain-of-thought,algebra,N/A,Easy,4.6,Correct,,A,A
chain-of-thought,algebra,N/A,Easy,7.19,Correct,,A,A
chain-of-thought,algebra,N/A,Hard,11.54,Correct,,A,A
chain-of-thought,algebra,N/A,Easy,8.75,Correct,,C,C
chain-of-thought,algebra,N/A,Hard,12.73,Correct,,A,A
chain-of-thought,algebra,N/A,Hard,9.83,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,7.87,Correct,,A,A
chain-of-thought,algebra,N/A,Hard,10.13,Correct,,A,A
chain-of-thought,algebra,N/A,Hard,8.95,Correct,,D,D
chain-of-thought,algebra,N/A,Easy,8.15,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,6.78,Correct,,2.6,2.6
chain-of-thought,algebra,N/A,Medium,6.05,Correct,,9,9
chain-of-thought,algebra,N/A,Medium,8.73,Correct,,30,30
chain-of-thought,algebra,N/A,Medium,6.39,Correct,,241,241
chain-of-thought,algebra,N/A,Medium,4.78,Correct,,2,2
chain-of-thought,algebra,N/A,Medium,8.97,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,10.59,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,6.36,Correct,,D,D
chain-of-thought,algebra,N/A,Medium,9.63,Correct,,33,33
chain-of-thought,algebra,N/A,Medium,4.86,Correct,,5,5
chain-of-thought,algebra,N/A,Medium,6.06,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,8.84,Correct,,C,C
chain-of-thought,algebra,N/A,Medium,6.78,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,6.49,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,11.38,Correct,,B,B
chain-of-thought,algebra,N/A,Medium,12.02,Correct,,D,D
chain-of-thought,algebra,N/A,Medium,7.68,Correct,,B,B
chain-of-thought,algebra,N/A,Medium,7.19,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,6.96,Correct,,B,B
chain-of-thought,algebra,N/A,Medium,7.58,Correct,,74,74
chain-of-thought,algebra,N/A,Medium,12.35,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,8.58,Correct,,B,B
chain-of-thought,algebra,N/A,Medium,8.1,Correct,,3/2,1.5
chain-of-thought,algebra,N/A,Medium,9.07,Correct,,3/2,1.5
chain-of-thought,algebra,N/A,Medium,8.48,Correct,,3/2,1.5
chain-of-thought,algebra,N/A,Medium,8.41,Correct,,3/2,1.5
chain-of-thought,algebra,N/A,Medium,7.51,Correct,,3/2,1.5
chain-of-thought,algebra,N/A,Medium,6.86,Correct,,C,C
chain-of-thought,algebra,N/A,Medium,11.12,Correct,,B,B
chain-of-thought,algebra,N/A,Medium,6.87,Correct,,C,C
chain-of-thought,algebra,N/A,Medium,7.61,Correct,,C,C
chain-of-thought,algebra,N/A,Medium,7.53,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,4.28,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,9.87,Correct,,8,8
chain-of-thought,algebra,N/A,Medium,11.34,Correct,,B,B
chain-of-thought,algebra,N/A,Medium,9.21,Correct,,B,B
chain-of-thought,algebra,N/A,Medium,7.47,Correct,,D,D
chain-of-thought,conventions,27,Easy,7.25,Correct,,d,D
chain-of-thought,conventions,17,Hard,6.12,Correct,,d,D
chain-of-thought,conventions,22,Medium,7.24,Correct,,d,D
chain-of-thought,conventions,29,Medium,7.4,Correct,,d,D
chain-of-thought,conventions,23,Easy,7.04,Correct,,b,B
chain-of-thought,conventions,12,Medium,11.83,Correct,,d,D
chain-of-thought,conventions,9,Easy,6.56,Correct,,d,D
chain-of-thought,conventions,31,Easy,5.65,Correct,,a,A
chain-of-thought,conventions,32,Hard,5.79,Correct,,d,D
chain-of-thought,conventions,33,Medium,7.92,Correct,,d,D
chain-of-thought,conventions,34,Easy,5.63,Correct,,a,A
chain-of-thought,conventions,35,Easy,7.34,Correct,,a,A
chain-of-thought,conventions,36,Medium,6.34,Correct,,d,D
chain-of-thought,conventions,39,Easy,7.82,Correct,,b,B
chain-of-thought,conventions,40,Easy,5.45,Correct,,a,A
chain-of-thought,conventions,41,Easy,4.61,Correct,,b,B
chain-of-thought,conventions,42,Medium,4.3,Correct,,d,D
chain-of-thought,conventions,43,Easy,5.54,Correct,,b,B
chain-of-thought,conventions,45,Easy,5.36,Correct,,a,A
chain-of-thought,conventions,46,Easy,5.77,Correct,,b,B
chain-of-thought,conventions,47,Hard,5.55,Correct,,d,D
chain-of-thought,conventions,48,Easy,7.12,Correct,,c,C
chain-of-thought,conventions,50,Easy,5.16,Correct,,a,A
chain-of-thought,advanced_math,4,Easy,8.78,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
chain-of-thought,advanced_math,9,Medium,8.45,Correct,"(2x + 5)² − (x − 2) + 2(x + 3)

Which of the following is equivalent to the expression above?",A,A
chain-of-thought,advanced_math,16,Medium,9.71,Correct,Which of the following is an equivalent form of \((1.5x - 2.4)^2 - (5.2x^2 - 6.4)\)?,C,C
chain-of-thought,advanced_math,13,Easy,9.04,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
chain-of-thought,advanced_math,7,Easy,8.14,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
chain-of-thought,advanced_math,11,Medium,9.07,Correct,Which of the following expressions is equivalent to x² − 5?,C,C
chain-of-thought,advanced_math,8,Hard,13.77,Correct,"(ax + 3)(5x² − bx + 4) = 20x³ − 9x² − 2x + 12

The equation above is true for all x, where a and b are constants. What is the value of ab?",C,C
chain-of-thought,advanced_math,12,Easy,6.39,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
chain-of-thought,advanced_math,20,Easy,6.51,Correct,Which expression is equivalent to \( 20w - (4w + 3w) \)?,B,B
chain-of-thought,advanced_math,21,Medium,9.93,Correct,A system of equations consists of a quadratic equation and a linear equation. The equations in this system are graphed in the xy-plane shown in img123.png. How many solutions does this system have?,C,C
chain-of-thought,advanced_math,30,Easy,6.09,Correct,"The given equation relates the variables r, s, and t. Which equation correctly expresses s in terms of r and t?

6r = 7s + t",D,D
chain-of-thought,advanced_math,35,Hard,8.71,Correct,"In the xy-plane, a line with equation 2y = c for some constant c intersects a parabola at exactly one point. If the parabola has equation y = −2x² + 9x, what is the value of c?",B,B
chain-of-thought,advanced_math,33,Medium,9.55,Correct,"The given equation relates the positive numbers m, n, and p. Which equation correctly gives n in terms of m and p?

7m = 5(n + p)",B,B
chain-of-thought,advanced_math,38,Medium,10.74,Correct,"What is the solution to the equation below?

(2(x + 1))/(x + 5) = 1 − 1/(x + 5)",B,B
chain-of-thought,advanced_math,40,Medium,12.65,Correct,"If the ordered pair (x, y) satisfies the system of equations below, what is one possible value of x?

y = x² − 4x + 4
y = 4 − x","['A', 'D']",A
chain-of-thought,advanced_math,29,Hard,14.68,Correct,"Which ordered pair is a solution to the system of equations below?

x − y = 1
x + y = x² − 3",A,A
chain-of-thought,advanced_math,32,Easy,7.7,Correct,"The graphs of the given equations in the xy-plane intersect at the point (x, y). What is a possible value of x?

y = 76
y = x^2 - 5",B,B
chain-of-thought,advanced_math,37,Medium,7.14,Correct,"What is the product of the solutions to the given equation?

(x − 4)(x + 2)(x − 1) = 0",D,D
chain-of-thought,advanced_math,28,Hard,8.85,Correct,"In the xy-plane, a line with equation 2y = 4.5 intersects a parabola at exactly one point. If the parabola has equation y = -4x² + bx, where b is a positive constant, what is the value of b?",C,C
chain-of-thought,advanced_math,42,Medium,7.04,Correct,"A rectangle has a length that is 15 times its width. The function y = (15w)(w) represents this situation, where y is the area, in square feet, of the rectangle and y > 0. Which of the following is the best interpretation of 15w in this context?",A,A
chain-of-thought,advanced_math,44,Hard,5.41,Correct,The function f is defined by f(x) = (-8)(2)^x + 22. What is the y-intercept of the graph of y = f(x) in the xy-plane?,A,A
chain-of-thought,advanced_math,45,Hard,5.69,Correct,The function f is defined by f(x) = (-8)(2)^x + 22. What is the y-intercept of the graph of y = f(x) in the xy-plane?,A,A
chain-of-thought,advanced_math,46,Easy,6.62,Correct,"The graph shows the height above ground, in meters, of a ball x seconds after the ball was launched upward from a platform. Which statement is the best interpretation of the marked point (1.0, 4.8) in this context?",A,A
chain-of-thought,advanced_math,47,Hard,9.57,Correct,"The given function ( f(x) = 9,000(0.66)^x ) models the number of advertisements a company sent to its clients each year, where ( x ) represents the number of years since 1997, and ( 0 leq x leq 5 ). If ( y = f(x) ) is graphed in the xy-plane, which of the following is the best interpretation of the y-intercept of the graph in this context?",D,D
chain-of-thought,geometry,3,Easy,6.9,Correct,"The side length of a square is 55 centimeters (cm). What is the area, in cm², of the square?",C,C
chain-of-thought,geometry,4,Medium,9.41,Correct,What is the length of one side of a square that has the same area as a circle with radius 2?,C,C
chain-of-thought,geometry,10,Medium,7.51,Correct,"A cylinder has a diameter of 8 inches and a height of 12 inches. What is the volume, in cubic inches, of the cylinder?",C,C
chain-of-thought,geometry,18,Hard,13.42,Correct,"A rectangular poster has an area of 360 square inches. A copy of the poster is made in which the length and width of the original poster are each increased by 20%. What is the area of the copy, in square inches?",518.4,518.4
chain-of-thought,geometry,2,Hard,9.41,Correct,Square A has side lengths that are 166 times the side lengths of square B. The area of square A is k times the area of square B. What is the value of k?,27556,27556
chain-of-thought,geometry,37,Hard,6.68,Correct,"Triangle XYZ is similar to triangle RST such that X, Y, and Z correspond to R, S, and T, respectively. The measure of ∠Z is 20° and 2XY = RS. What is the measure of ∠T?",C,C
chain-of-thought,geometry,41,Medium,5.91,Correct,"Triangle FGH is similar to triangle JKL, where angle F corresponds to angle J and angles G and K are right angles. If sin(F) = 308/317, what is the value of sin(J)?",B,B
chain-of-thought,geometry,42,Medium,4.69,Correct,"In right triangle RST, the sum of the measures of angle R and angle S is 90 degrees. The value of sin(R) is √15/4. What is the value of cos(S)?",B,B
chain-of-thought,geometry,49,Hard,6.61,Correct,"The perimeter of an equilateral triangle is 624 centimeters. The height of this triangle is k√3 centimeters, where k is a constant. What is the value of k?",104,104
chain-of-thought,geometry,16,Hard,5.84,Correct,"A manufacturer determined that right cylindrical containers with a height that is 4 inches longer than the radius offer the optimal number of containers to be displayed on a shelf. Which of the following expresses the volume, V, in cubic inches, of such containers, where r is the radius, in inches?",D,D
chain-of-thought,geometry,6,Easy,6.85,Correct,"The area of a square is 64 square inches. What is the side length, in inches, of this square?",A,A
chain-of-thought,geometry,40,Easy,6.42,Correct,"In triangle XYZ, the measure of angle X is 23° and the measure of angle Y is 66°. What is the measure of angle Z?",C,C
chain-of-thought,geometry,5,Medium,8.16,Correct,"Square X has a side length of 12 centimeters. The perimeter of square Y is 2 times the perimeter of square X. What is the length, in centimeters, of one side of square Y?",D,D
chain-of-thought,geometry,13,Hard,13.56,Correct,"A cube has a volume of 474,552 cubic units. What is the surface area, in square units, of the cube?",36504,36504
chain-of-thought,geometry,8,Hard,10.9,Correct,"A cube has an edge length of 68 inches. A solid sphere with a radius of 34 inches is inside the cube, such that the sphere touches the center of each face of the cube. To the nearest cubic inch, what is the volume of the space in the cube not taken up by the sphere?",A,A
chain-of-thought,reading_comp,N/A,Hard,12.23,Incorrect,,D,C
chain-of-thought,reading_comp,N/A,Medium,13.33,Incorrect,,A,C
chain-of-thought,reading_comp,N/A,Hard,7.81,Incorrect,,D,A
chain-of-thought,reading_comp,N/A,Hard,8.78,Incorrect,,D,A
chain-of-thought,expression_of_ideas,N/A,Medium,45.41,Incorrect,,A,C
chain-of-thought,expression_of_ideas,N/A,Medium,53.29,Incorrect,,D,C
chain-of-thought,expression_of_ideas,N/A,Medium,9.26,Incorrect,,C,A
chain-of-thought,expression_of_ideas,N/A,Medium,7.47,Incorrect,,B,C
chain-of-thought,expression_of_ideas,N/A,Medium,7.76,Incorrect,,B,A
chain-of-thought,algebra,N/A,Medium,8.27,Incorrect,,2,A
chain-of-thought,algebra,N/A,Easy,7.36,Incorrect,,1/5,.
chain-of-thought,algebra,N/A,Hard,11.59,Incorrect,,16/17,3
chain-of-thought,algebra,N/A,Easy,6.55,Incorrect,,The object is moving at a rate of 16 inches per second.,C
chain-of-thought,algebra,N/A,Medium,8.63,Incorrect,,x: 0 → 39; 1 → 39; 2 → 39,B
chain-of-thought,algebra,N/A,Medium,8.66,Incorrect,,C,A
chain-of-thought,algebra,N/A,Medium,5.62,Incorrect,,D,.
chain-of-thought,algebra,N/A,Medium,6.09,Incorrect,,8,D
chain-of-thought,algebra,N/A,Medium,8.61,Incorrect,,2.00,3
chain-of-thought,algebra,N/A,Medium,10.11,Incorrect,,11,.
chain-of-thought,algebra,N/A,Medium,7.78,Incorrect,,3/17,17
chain-of-thought,algebra,N/A,Medium,9.46,Incorrect,,-2,A
chain-of-thought,algebra,N/A,Medium,8.07,Incorrect,,"{'x': -17, 'y': 0}",.
chain-of-thought,algebra,N/A,Medium,5.48,Incorrect,,"{'choice': 'A', 'value': '−1/3'}",A
chain-of-thought,algebra,N/A,Medium,5.84,Incorrect,,"['1/2', '0.5']",B
chain-of-thought,algebra,N/A,Medium,10.39,Incorrect,,C,B
chain-of-thought,algebra,N/A,Medium,15.72,Incorrect,,C,B
chain-of-thought,algebra,N/A,Medium,5.85,Incorrect,,D,.
chain-of-thought,algebra,N/A,Medium,9.41,Incorrect,,C,0
chain-of-thought,algebra,N/A,Medium,11.6,Incorrect,,C,12
chain-of-thought,algebra,N/A,Medium,9.81,Incorrect,,C,12
chain-of-thought,algebra,N/A,Medium,10.49,Incorrect,,C,18
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,sat_reading,N/A,N/A,0,Incorrect,,,
chain-of-thought,conventions,13,Hard,4.6,Incorrect,,d,B
chain-of-thought,conventions,26,Medium,6.52,Incorrect,,d,A
chain-of-thought,conventions,16,Hard,7.91,Incorrect,,b,C
chain-of-thought,conventions,18,Hard,8.12,Incorrect,,d,A
chain-of-thought,conventions,24,Easy,11.94,Incorrect,,b,D
chain-of-thought,conventions,25,Hard,5.76,Incorrect,,a,C
chain-of-thought,conventions,19,Hard,6.06,Incorrect,,d,B
chain-of-thought,conventions,6,Easy,9.8,Incorrect,,c,A
chain-of-thought,conventions,28,Medium,8.13,Incorrect,,a,B
chain-of-thought,conventions,11,Easy,6.63,Incorrect,,d,A
chain-of-thought,conventions,30,Medium,7.88,Incorrect,,c,D
chain-of-thought,conventions,15,Easy,6.19,Incorrect,,d,C
chain-of-thought,conventions,21,Hard,5.96,Incorrect,,c,D
chain-of-thought,conventions,37,Hard,9.45,Incorrect,,a,B
chain-of-thought,conventions,38,Hard,7.35,Incorrect,,d,C
chain-of-thought,conventions,44,Easy,6.61,Incorrect,,b,D
chain-of-thought,conventions,49,Hard,6.81,Incorrect,,d,C
chain-of-thought,advanced_math,17,Hard,10.53,Incorrect,"For what value of x is the given expression \( \sqrt[5]{70n \left( \sqrt[6]{70n} \right)^2} \) equivalent to \((70n)^{30x}\), where \(n > 1\)?",4/225,A
chain-of-thought,advanced_math,10,Medium,5.86,Incorrect,Which of the following is equivalent to the expression x⁴ − x² − 6?,B,A
chain-of-thought,advanced_math,43,Hard,8.46,Incorrect,"The quadratic function h is defined as shown. In the xy-plane, the graph of y = h(x) intersects the x-axis at the points (0, 0) and (t, 0), where t is a constant. What is the value of t?",D,B
chain-of-thought,geometry,50,Hard,10.48,Incorrect,"An isosceles right triangle has a hypotenuse of length 58 inches. What is the perimeter, in inches, of this triangle?",58 + 58√2,58
chain-of-thought,geometry,34,Hard,9.43,Incorrect,"In triangles LMN and RST, angles L and R each have measure 60°, LN = 10, and RT = 30. Which additional piece of information is sufficient to prove that triangle LMN is similar to triangle RST?",D,C
chain-of-thought,geometry,15,Medium,6.97,Incorrect,"A circle has a circumference of 31π centimeters. What is the diameter, in centimeters, of the circle?",31,C
chain-of-thought,geometry,39,Medium,5.67,Incorrect,"Triangle ABC is similar to triangle XYZ, such that A, B, and C correspond to X, Y, and Z respectively. The length of each side of triangle XYZ is 2 times the length of its corresponding side in triangle ABC. The measure of side AB is 16. What is the measure of side XY?",D,C
chain-of-thought,geometry,7,Medium,8.31,Incorrect,"What is the volume, in cubic centimeters, of a right rectangular prism that has a length of 4 centimeters, a width of 9 centimeters, and a height of 10 centimeters?",360,A
